"","account_id","min_balance","max_balance","cc_payments","min_withdrawal","max_withdrawal","credit_cards","num_customers","open_date","statement_frequency","district_name","loan","loan_amount","loan_payments","loan_term","loan_status","loan_default"
"3582",4008,900,67500,25,500,2500,0,1,1996-03-23,"monthly","Plzen - jih","F",NA,NA,NA,NA,NA
"3583",4009,900,94554,117,15,31100,1,1,1994-02-20,"monthly","Breclav","F",NA,NA,NA,NA,NA
"3584",4010,900,69218,58,15,15900,1,1,1996-08-19,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"3585",4026,700,86326,53,15,22866,0,1,1997-02-06,"monthly","Jihlava","F",NA,NA,NA,NA,NA
"3586",4033,1000,51550,54,15,14720,0,1,1996-11-19,"monthly","Hodonin","T",84288,1756,48,"current",FALSE
"3587",4034,-2995,80169,176,3,43520,1,1,1993-01-18,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3588",4035,-2245,122101,143,6,70800,1,1,1993-07-25,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3589",4055,200,75074,144,15,25500,0,1,1993-01-24,"monthly","Cheb","F",NA,NA,NA,NA,NA
"3590",4059,-15432,25800,70,100,5600,0,1,1993-10-08,"monthly","Chomutov","F",NA,NA,NA,NA,NA
"3591",4066,400,94408,112,15,33000,1,1,1994-05-24,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"3592",4069,700,77732,66,15,14500,0,1,1996-11-17,"monthly","Louny","F",NA,NA,NA,NA,NA
"3593",4071,1100,74890,60,15,22676,0,2,1996-08-03,"monthly","Zlin","F",NA,NA,NA,NA,NA
"3594",4078,300,117994,143,15,29800,1,1,1993-01-30,"monthly","Teplice","F",NA,NA,NA,NA,NA
"3595",4079,600,137121,181,15,61400,0,1,1993-11-03,"monthly","Usti nad Orlici","T",158976,3312,48,"current",FALSE
"3596",4081,-14137,53113,87,1,14000,0,1,1995-07-22,"monthly","Praha - zapad","T",137904,5746,24,"expired",TRUE
"3597",4082,-1388,140858,111,8,60600,0,1,1994-11-08,"monthly","Semily","F",NA,NA,NA,NA,NA
"3598",4086,700,125103,59,15,63900,1,1,1996-07-17,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"3599",4088,700,141417,76,3,49300,0,1,1996-03-01,"monthly","Jicin","F",NA,NA,NA,NA,NA
"3600",4090,200,26100,14,100,4500,0,1,1996-10-11,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"3601",4091,400,58917,39,15,33120,0,1,1997-08-04,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"3602",4092,700,83926,69,15,38880,1,1,1996-03-13,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"3603",4093,400,73726,160,15,30300,0,1,1993-03-25,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3604",4099,800,73519,63,15,17900,1,1,1996-05-26,"monthly","Brno - mesto","T",41856,872,48,"current",FALSE
"3605",4102,700,78855,29,200,26700,1,1,1996-11-13,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"3606",4103,300,170119,123,15,70200,0,1,1995-01-25,"monthly","Louny","F",NA,NA,NA,NA,NA
"3607",4105,800,79995,158,15,28800,1,1,1995-05-08,"monthly","Jihlava","F",NA,NA,NA,NA,NA
"3608",4109,900,76762,153,15,22000,0,1,1995-02-09,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"3609",4116,1000,127678,42,15,45100,0,1,1997-10-05,"monthly","Kutna Hora","T",151200,4200,36,"current",FALSE
"3610",4119,400,84856,166,15,26700,0,1,1993-10-18,"monthly","Vsetin","F",NA,NA,NA,NA,NA
"3611",4121,300,77780,107,15,28500,0,1,1995-06-08,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"3612",4127,-2930,92355,37,2,34500,0,1,1996-05-03,"monthly","Svitavy","T",100800,4200,24,"current",TRUE
"3613",4128,-12495,139002,36,4,40300,0,1,1997-09-26,"monthly","Zlin","F",NA,NA,NA,NA,NA
"3614",4130,-2759,91945,40,6,85800,0,1,1997-06-01,"monthly","Karvina","F",NA,NA,NA,NA,NA
"3615",4131,700,151505,153,15,63200,1,2,1994-08-19,"monthly","Kolin","F",NA,NA,NA,NA,NA
"3616",4132,1000,79530,23,200,24300,1,1,1997-10-02,"monthly","Liberec","F",NA,NA,NA,NA,NA
"3617",4134,500,149382,170,15,64200,0,1,1993-03-03,"monthly","Melnik","F",NA,NA,NA,NA,NA
"3618",4140,800,57337,27,15,47840,0,1,1997-12-05,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"3619",4143,1000,82828,32,15,29700,0,1,1997-10-07,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"3620",4144,1100,119288,75,15,61900,0,2,1996-08-19,"monthly","Hl.m. Praha","T",212976,5916,36,"current",FALSE
"3621",4150,600,70540,38,15,19700,1,1,1997-07-05,"monthly","Znojmo","F",NA,NA,NA,NA,NA
"3622",4156,-404,108287,47,0,46100,0,1,1997-06-27,"monthly","Havlickuv Brod","F",NA,NA,NA,NA,NA
"3623",4158,900,86575,35,15,33500,1,1,1997-09-04,"monthly","Plzen - jih","F",NA,NA,NA,NA,NA
"3624",4159,200,91043,195,15,28300,1,1,1993-07-09,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"3625",4161,500,81692,96,15,27100,1,1,1995-02-23,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3626",4171,700,134273,163,15,50300,0,1,1993-06-12,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"3627",4173,700,66774,98,15,22900,0,1,1993-11-08,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3628",4186,900,71459,58,15,23200,0,1,1996-08-25,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3629",4190,700,54225,106,15,15680,0,1,1995-10-04,"monthly","Uherske Hradiste","T",405780,6763,60,"current",FALSE
"3630",4195,700,150494,151,15,61800,0,1,1994-05-21,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"3631",4204,600,47347,33,15,24500,0,1,1996-01-29,"monthly","Tabor","F",NA,NA,NA,NA,NA
"3632",4208,800,43144,56,15,9700,0,1,1997-04-08,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3633",4214,-2264,154142,92,4,61700,0,1,1996-03-21,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3634",4225,1100,110231,135,15,29700,0,1,1993-05-18,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"3635",4237,600,146486,125,15,62500,0,2,1993-11-29,"monthly","Pisek","F",NA,NA,NA,NA,NA
"3636",4240,2866,92842,147,15,75600,0,1,1993-02-08,"monthly","Svitavy","F",NA,NA,NA,NA,NA
"3637",4245,500,79387,117,15,41600,1,1,1994-05-02,"monthly","Usti nad Orlici","F",NA,NA,NA,NA,NA
"3638",4253,1000,125820,72,15,55300,1,1,1996-01-16,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"3639",4254,500,79408,161,15,29700,0,1,1993-05-04,"monthly","Karvina","F",NA,NA,NA,NA,NA
"3640",4258,300,139517,90,15,56500,1,1,1995-08-26,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"3641",4259,900,124466,115,15,64300,0,1,1994-04-08,"monthly","Zdar nad Sazavou","T",79632,3318,24,"expired",FALSE
"3642",4260,1000,72513,127,15,30600,0,1,1993-10-14,"monthly","Breclav","T",244560,4076,60,"current",FALSE
"3643",4263,800,86973,63,15,30100,0,1,1995-07-17,"monthly","Kolin","F",NA,NA,NA,NA,NA
"3644",4264,200,94640,123,15,29700,1,1,1993-12-07,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"3645",4266,300,55766,47,15,15700,0,1,1997-02-05,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"3646",4268,200,66016,61,15,33280,0,2,1997-02-20,"monthly","Vsetin","T",41988,3499,12,"current",FALSE
"3647",4269,300,145427,94,15,80700,0,1,1995-12-24,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"3648",4273,646,114464,63,15,46900,0,1,1996-03-11,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"3649",4276,900,188635,136,15,71400,0,1,1994-07-09,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"3650",4283,600,103241,103,15,40640,1,1,1994-10-16,"monthly","Most","F",NA,NA,NA,NA,NA
"3651",4286,1100,107351,47,15,44800,0,1,1996-11-11,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"3652",4287,500,43786,133,15,13440,0,1,1993-10-17,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3653",4296,200,84574,144,15,42240,1,1,1993-01-28,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"3654",4301,900,53842,38,15,15300,0,1,1997-06-26,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3655",4320,-5295,158634,84,1,59000,0,1,1996-07-23,"monthly","Trebic","T",51360,4280,12,"expired",TRUE
"3656",4321,1000,159484,208,15,63700,1,1,1993-04-18,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"3657",4328,300,43285,118,15,22200,0,1,1994-06-17,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"3658",4329,300,119549,192,15,37100,0,1,1994-02-17,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3659",4330,1100,152103,90,15,58200,0,2,1995-07-05,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"3660",4332,1000,117827,29,15,31500,0,1,1997-12-23,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"3661",4336,200,140929,48,15,44300,1,1,1997-07-08,"monthly","Benesov","F",NA,NA,NA,NA,NA
"3662",4337,900,140842,165,15,58700,1,1,1993-11-16,"monthly","Rokycany","T",51408,2142,24,"expired",FALSE
"3663",4342,700,140823,92,15,63800,1,1,1996-04-29,"monthly","Ostrava - mesto","T",100128,4172,24,"current",FALSE
"3664",4343,900,104567,126,15,27200,1,1,1993-11-22,"monthly","Tachov","F",NA,NA,NA,NA,NA
"3665",4346,800,145586,96,15,63200,0,1,1996-03-15,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"3666",4347,700,69491,186,15,35100,0,1,1993-03-27,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3667",4349,700,91875,55,15,39000,0,1,1996-09-16,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"3668",4350,1000,150170,157,15,62200,0,1,1993-04-04,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"3669",4352,400,86597,134,15,30400,1,1,1993-07-05,"monthly","Benesov","F",NA,NA,NA,NA,NA
"3670",4354,1000,112776,56,15,37500,1,1,1997-01-08,"monthly","Louny","T",327660,5461,60,"current",FALSE
"3671",4355,800,79218,234,15,43100,0,1,1993-02-21,"monthly","Tachov","F",NA,NA,NA,NA,NA
"3672",4356,-35457,37537,111,8,13100,0,1,1994-01-26,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"3673",4358,300,147074,61,15,63900,1,1,1997-02-12,"monthly","Kolin","F",NA,NA,NA,NA,NA
"3674",4361,700,150627,74,15,63000,1,2,1996-03-11,"monthly","Jesenik","T",90156,7513,12,"expired",FALSE
"3675",4368,500,73976,110,15,24934,1,1,1995-01-16,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3676",4375,800,135944,53,15,55000,0,1,1996-10-28,"monthly","Most","F",NA,NA,NA,NA,NA
"3677",4377,500,167492,158,15,64200,1,1,1993-04-24,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"3678",4379,500,33973,62,15,17600,0,1,1996-06-28,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"3679",4383,800,146652,73,15,57700,0,1,1996-11-10,"monthly","Opava","F",NA,NA,NA,NA,NA
"3680",4385,1000,86052,152,15,29100,0,1,1993-11-23,"monthly","Cheb","F",NA,NA,NA,NA,NA
"3681",4389,400,60583,61,15,44960,0,1,1996-07-28,"monthly","Vsetin","F",NA,NA,NA,NA,NA
"3682",4405,-1619,128881,63,4,39600,0,1,1996-09-08,"monthly","Usti nad Labem","F",NA,NA,NA,NA,NA
"3683",4414,1000,68273,171,15,11700,0,2,1993-09-10,"monthly","Karlovy Vary","T",97224,4051,24,"expired",FALSE
"3684",4415,600,87902,91,15,35680,0,1,1995-07-05,"monthly","Opava","T",74040,6170,12,"expired",FALSE
"3685",4416,800,107916,211,15,30800,1,1,1994-02-12,"monthly","Ceske Budejovice","F",NA,NA,NA,NA,NA
"3686",4418,200,56353,120,15,15900,0,2,1994-02-09,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"3687",4423,900,129608,112,15,48100,1,1,1995-04-26,"monthly","Most","T",73836,2051,36,"expired",FALSE
"3688",4424,500,80013,74,15,26900,0,1,1996-01-29,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"3689",4427,800,43442,166,15,10300,0,2,1993-06-07,"monthly","Ceska Lipa","T",87816,7318,12,"expired",FALSE
"3690",4434,1100,156903,156,15,62900,0,1,1994-12-09,"monthly","Usti nad Labem","F",NA,NA,NA,NA,NA
"3691",4437,600,101441,206,15,68600,0,1,1993-09-24,"monthly","Teplice","F",NA,NA,NA,NA,NA
"3692",4438,500,52414,70,15,33760,0,1,1996-08-04,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"3693",4439,1100,40655,80,15,16320,0,1,1995-12-25,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"3694",4442,300,50092,61,15,13100,0,1,1996-08-08,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"3695",4445,400,46823,34,15,17700,0,1,1997-08-07,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"3696",4447,200,128779,70,15,63400,0,2,1996-06-16,"monthly","Uherske Hradiste","T",192744,5354,36,"current",FALSE
"3697",4448,700,157005,176,15,64800,1,2,1993-06-02,"monthly","Prostejov","T",192744,5354,36,"expired",FALSE
"3698",4454,1100,78133,54,15,23200,0,1,1996-12-21,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"3699",4456,700,141990,77,15,39400,1,1,1996-09-03,"monthly","Ceske Budejovice","T",321240,5354,60,"current",FALSE
"3700",4458,900,64134,49,15,18100,0,1,1996-04-23,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"3701",4463,1000,48054,137,15,28200,0,1,1993-09-03,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"3702",4470,500,115094,127,15,78900,0,1,1993-11-01,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"3703",4473,800,88247,78,15,30000,0,1,1995-10-09,"monthly","Jicin","T",93960,1566,60,"current",FALSE
"3704",4475,500,55513,42,15,18800,0,2,1997-04-16,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"3705",4476,500,48157,103,15,14720,0,1,1994-11-10,"monthly","Karlovy Vary","T",15192,633,24,"expired",FALSE
"3706",4478,800,102437,131,15,34600,0,1,1993-07-23,"monthly","Karvina","F",NA,NA,NA,NA,NA
"3707",4480,200,42740,62,15,20500,0,1,1996-08-19,"monthly","Jihlava","F",NA,NA,NA,NA,NA
"3708",4484,700,160891,170,15,62100,0,1,1993-02-03,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"3709",4488,600,45178,69,15,21500,0,1,1996-04-24,"monthly","Decin","F",NA,NA,NA,NA,NA
"3710",4503,200,146480,120,15,63600,1,1,1995-01-03,"monthly","Svitavy","T",135360,2820,48,"current",FALSE
"3711",4511,600,44316,156,15,10400,0,1,1993-09-26,"monthly","Decin","F",NA,NA,NA,NA,NA
"3712",4514,300,129866,121,15,72000,0,1,1993-12-18,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"3713",4519,200,58507,73,100,6200,0,1,1994-06-08,"monthly","Mlada Boleslav","F",NA,NA,NA,NA,NA
"3714",4526,900,84856,124,15,50700,0,1,1993-11-29,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"3715",4527,600,105898,36,15,41500,1,2,1997-06-01,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"3716",4533,200,132954,52,15,62500,1,1,1997-08-03,"monthly","Frydek - Mistek","T",81144,2254,36,"current",FALSE
"3717",4534,600,70911,32,700,21000,0,1,1997-01-18,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"3718",4538,300,45854,51,300,5000,0,1,1995-05-07,"monthly","Karvina","F",NA,NA,NA,NA,NA
"3719",4543,-482,65061,139,1,34400,1,1,1993-10-08,"monthly","Decin","F",NA,NA,NA,NA,NA
"3720",4550,700,34807,51,15,9700,0,1,1997-02-06,"monthly","Breclav","T",61320,1022,60,"current",FALSE
"3721",4576,300,68594,141,15,23600,0,1,1993-06-05,"monthly","Plzen - jih","T",300204,8339,36,"expired",FALSE
"3722",4580,500,127871,140,15,61600,1,1,1994-08-27,"monthly","Nymburk","T",20220,1685,12,"expired",FALSE
"3723",4585,200,59121,64,15,16100,1,2,1996-06-08,"monthly","Plzen - jih","T",64656,1347,48,"current",FALSE
"3724",4588,-6595,33973,50,6,7900,0,1,1996-08-27,"monthly","Pribram","F",NA,NA,NA,NA,NA
"3725",4589,-2461,37165,98,8,14560,0,1,1995-05-22,"monthly","Kladno","F",NA,NA,NA,NA,NA
"3726",4596,-2736,153404,145,1,54600,0,1,1993-03-09,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"3727",4616,1000,163270,51,15,57100,1,1,1997-09-24,"monthly","Hl.m. Praha","T",66696,2779,24,"current",FALSE
"3728",4618,-7914,115745,53,0,56600,0,1,1996-07-21,"monthly","Beroun","T",66696,2779,24,"current",TRUE
"3729",4626,700,112215,72,15,54800,0,1,1996-06-15,"monthly","Nymburk","T",33348,2779,12,"expired",FALSE
"3730",4650,200,52350,114,15,9100,0,1,1995-10-15,"monthly","Kladno","T",402000,6700,60,"current",FALSE
"3731",4659,-1116,115427,137,7,44300,0,1,1993-10-08,"monthly","Breclav","F",NA,NA,NA,NA,NA
"3732",4660,58,83933,50,15,36100,0,1,1997-01-03,"monthly","Vyskov","T",106944,4456,24,"current",FALSE
"3733",4681,14512,73290,88,15,18400,0,1,1995-08-08,"monthly","Karvina","T",162624,3388,48,"current",FALSE
"3734",4715,400,119073,53,15,62900,1,1,1996-10-28,"monthly","Mlada Boleslav","T",97176,4049,24,"current",FALSE
"3735",4725,700,70586,41,15,28100,0,1,1997-04-14,"monthly","Opava","T",168264,4674,36,"current",FALSE
"3736",4727,600,123789,99,15,51500,0,1,1995-02-13,"monthly","Benesov","T",107640,4485,24,"expired",FALSE
"3737",4729,-1153,36383,41,4,14080,0,1,1997-05-23,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"3738",4743,-1377,173875,194,3,65700,0,1,1993-05-05,"monthly","Zlin","F",NA,NA,NA,NA,NA
"3739",4746,200,151002,63,15,64600,1,1,1997-02-21,"monthly","Brno - mesto","T",204780,3413,60,"current",FALSE
"3740",4753,-4040,48487,55,0,31680,0,1,1996-11-07,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3741",4768,-190,125262,83,0,62700,0,1,1996-06-17,"monthly","Most","F",NA,NA,NA,NA,NA
"3742",4774,300,99235,128,15,42880,0,2,1994-01-14,"monthly","Zdar nad Sazavou","T",465072,9689,48,"current",FALSE
"3743",4784,400,95801,35,15,29500,0,2,1997-08-08,"monthly","Nachod","T",219456,4572,48,"current",FALSE
"3744",4794,-1736,49947,56,3,16200,0,1,1996-12-18,"monthly","Olomouc","T",465504,9698,48,"current",TRUE
"3745",4803,6620,38938,79,15,17900,0,1,1996-06-08,"monthly","Plzen - mesto","T",59136,1232,48,"current",FALSE
"3746",4825,1000,49990,120,15,26300,0,2,1994-06-04,"monthly","Cesky Krumlov","T",21396,1783,12,"expired",FALSE
"3747",4851,200,144983,94,15,60700,0,2,1996-02-04,"monthly","Usti nad Orlici","T",141648,5902,24,"expired",FALSE
"3748",4852,400,42444,125,15,8160,0,1,1995-04-13,"monthly","Pardubice","T",213300,5925,36,"current",FALSE
"3749",4858,-6653,100571,55,5,37400,0,1,1997-06-21,"monthly","Bruntal","T",335184,6983,48,"current",TRUE
"3750",4863,300,105699,69,15,38900,1,1,1996-03-12,"monthly","Kolin","T",76080,6340,12,"expired",FALSE
"3751",4894,800,135209,140,15,54500,1,1,1993-06-20,"monthly","Ceske Budejovice","T",117024,4876,24,"expired",FALSE
"3752",4907,500,70009,122,15,41200,0,1,1994-02-06,"monthly","Havlickuv Brod","T",98832,2059,48,"current",FALSE
"3753",4937,700,135935,177,15,64700,0,1,1993-02-20,"monthly","Pribram","T",143904,5996,24,"expired",FALSE
"3754",4948,900,127808,88,15,60000,0,1,1995-07-29,"monthly","Hradec Kralove","T",359760,5996,60,"current",FALSE
"3755",4949,400,124678,55,15,41200,1,1,1996-10-14,"monthly","Decin","T",289920,6040,48,"current",FALSE
"3756",4981,200,81615,72,15,23040,0,1,1996-01-22,"monthly","Brno - mesto","T",179328,3736,48,"current",FALSE
"3757",4999,300,124254,82,15,46500,1,2,1996-02-12,"monthly","Hl.m. Praha","T",165168,4588,36,"current",FALSE
"3758",5001,700,135658,96,15,63000,0,1,1995-12-15,"monthly","Blansko","T",110112,4588,24,"expired",FALSE
"3759",5011,-16504,125712,167,1,62700,0,1,1993-08-25,"monthly","Tachov","F",NA,NA,NA,NA,NA
"3760",5024,-6605,40527,83,15,17500,0,1,1995-08-20,"monthly","Karvina","F",NA,NA,NA,NA,NA
"3761",5033,300,49934,97,15,6700,0,1,1995-08-03,"monthly","Brno - mesto","T",11400,950,12,"expired",FALSE
"3762",5063,-2142,113049,78,5,33700,0,1,1995-10-11,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"3763",5065,-5,141961,165,0,59800,0,1,1993-01-24,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"3764",5072,1100,83424,68,15,44800,0,1,1996-04-12,"monthly","Kutna Hora","T",317520,5292,60,"current",FALSE
"3765",5092,-34521,34411,124,9,21700,0,1,1993-12-21,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"3766",5118,1100,50515,91,15,15360,0,1,1995-08-05,"monthly","Olomouc","T",53232,1109,48,"current",FALSE
"3767",5120,200,128939,170,15,64000,1,1,1993-06-21,"monthly","Hl.m. Praha","T",323472,6739,48,"expired",FALSE
"3768",5125,-13433,156275,85,0,53100,0,1,1995-09-14,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3769",5126,400,44428,101,15,9600,0,2,1995-04-03,"monthly","Jihlava","T",20352,424,48,"current",FALSE
"3770",5129,-13589,171917,210,0,66600,0,1,1993-06-08,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"3771",5164,6392,37213,43,15,14400,0,1,1997-05-13,"monthly","Kolin","T",22356,621,36,"current",FALSE
"3772",5180,700,111219,37,15,48500,1,2,1997-02-24,"monthly","Brno - mesto","T",58764,4897,12,"current",FALSE
"3773",5181,300,85656,69,15,30200,0,1,1996-02-03,"monthly","Prerov","T",399120,6652,60,"current",FALSE
"3774",5213,-2052,130775,123,6,63400,1,1,1995-08-18,"monthly","Hl.m. Praha","T",320976,6687,48,"current",TRUE
"3775",5215,200,78661,141,2,17600,1,1,1993-07-01,"monthly","Brno - venkov","T",14628,1219,12,"expired",FALSE
"3776",5263,500,73335,121,15,30560,0,1,1995-07-14,"monthly","Zlin","T",276300,4605,60,"current",FALSE
"3777",5267,-8657,117299,91,11,63800,0,1,1996-01-12,"monthly","Kladno","T",129312,5388,24,"current",TRUE
"3778",5269,500,68585,63,15,26900,0,1,1996-07-04,"monthly","Semily","T",117420,1957,60,"current",FALSE
"3779",5270,800,136655,149,15,66300,0,1,1993-01-13,"monthly","Chrudim","T",79608,3317,24,"expired",FALSE
"3780",5283,700,141462,32,15,52000,0,1,1997-09-18,"monthly","Cesky Krumlov","T",170832,3559,48,"current",FALSE
"3781",5290,-651,103618,39,3,38800,0,1,1997-07-21,"monthly","Chomutov","F",NA,NA,NA,NA,NA
"3782",5305,600,86335,57,15,34900,0,1,1996-09-16,"monthly","Pardubice","T",240528,5011,48,"current",FALSE
"3783",5313,800,135577,181,15,63900,0,1,1993-04-29,"monthly","Teplice","T",300660,5011,60,"current",FALSE
"3784",5317,200,52787,55,15,20400,0,1,1996-10-20,"monthly","Plzen - sever","T",90180,2505,36,"current",FALSE
"3785",5343,-17623,58097,116,6,32000,0,1,1993-06-08,"monthly","Zlin","F",NA,NA,NA,NA,NA
"3786",5357,-134,89940,102,0,38720,1,1,1994-12-18,"monthly","Karvina","F",NA,NA,NA,NA,NA
"3787",5358,500,77351,88,15,33600,0,1,1995-05-18,"monthly","Kladno","T",68340,1139,60,"current",FALSE
"3788",5366,-25610,143535,161,0,67700,0,1,1993-08-09,"monthly","Karvina","F",NA,NA,NA,NA,NA
"3789",5369,-7146,41784,157,0,28200,0,1,1993-02-25,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"3790",5372,-1058,167672,163,1,70500,0,1,1993-05-08,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"3791",5387,-10714,47279,129,0,26300,0,1,1993-10-05,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3792",5395,400,140530,76,15,52400,0,1,1996-04-26,"monthly","Pardubice","T",158184,4394,36,"current",FALSE
"3793",5422,1100,154699,140,15,64500,0,2,1994-10-22,"monthly","Zdar nad Sazavou","T",368880,6148,60,"current",FALSE
"3794",5423,-1965,138290,170,1,59700,0,1,1993-05-02,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"3795",5428,-3564,151180,167,15,64500,0,1,1993-04-14,"monthly","Karlovy Vary","T",174744,7281,24,"expired",TRUE
"3796",5429,-33223,40248,64,1,24800,0,1,1995-09-22,"monthly","Novy Jicin","F",NA,NA,NA,NA,NA
"3797",5442,-6831,123222,160,0,67800,1,1,1993-03-22,"monthly","Chomutov","T",174744,7281,24,"expired",TRUE
"3798",5445,1000,56766,52,15,14100,0,1,1997-02-19,"monthly","Olomouc","T",78696,2186,36,"current",FALSE
"3799",5472,-2376,37045,152,0,23200,0,1,1993-05-04,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3800",5477,900,151614,111,15,52700,1,1,1995-12-17,"monthly","Hodonin","T",349392,7279,48,"current",FALSE
"3801",5481,1000,119383,132,15,63800,0,1,1993-08-16,"monthly","Usti nad Orlici","T",209184,4358,48,"expired",FALSE
"3802",5483,-1383,85346,172,0,51300,0,1,1993-03-28,"monthly","Rakovnik","F",NA,NA,NA,NA,NA
"3803",5505,-1879,143964,86,2,61800,1,1,1996-04-26,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"3804",5541,300,65177,119,15,27700,0,1,1995-03-24,"monthly","Hradec Kralove","T",32640,680,48,"current",FALSE
"3805",5546,-655,80352,141,1,39600,0,1,1993-05-28,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"3806",5572,800,122248,36,15,38900,0,1,1997-08-11,"monthly","Cesky Krumlov","T",140880,2348,60,"current",FALSE
"3807",5591,1000,75663,68,2,23884,0,2,1996-03-16,"monthly","Nymburk","T",221880,3698,60,"current",FALSE
"3808",5593,800,149337,108,15,64700,1,1,1996-02-27,"monthly","Cesky Krumlov","T",44376,3698,12,"expired",FALSE
"3809",5622,700,138532,179,15,64400,1,1,1993-02-08,"monthly","Karvina","T",83016,6918,12,"expired",FALSE
"3810",5628,200,60399,115,15,31360,0,1,1994-06-17,"monthly","Trebic","T",225420,3757,60,"current",FALSE
"3811",5648,-997,124452,37,2,59600,0,1,1997-06-13,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
